sample_id,第180天价格,外推期最高价,外推期最低价,外推期均价,突破120,突破130,最终状态,缓和占比,维持占比,升级占比,第90天价格,第120天价格,第150天价格
62,109.41348620400379,123.17612550891941,93.77688284799927,108.50616379654673,True,False,升级,0.05172413793103448,0.6120689655172413,0.33620689655172414,117.87410673563195,105.42523640373102,96.61695155874905
63,96.67147218048666,120.95642278208999,92.66222802148076,103.87726886925977,True,False,维持,0.19827586206896552,0.7241379310344828,0.07758620689655173,112.66049939083304,108.4679465469549,99.26939331813553
64,103.57931107540932,123.35956535321237,96.61314358196225,109.80933411772672,True,False,升级,0.034482758620689655,0.603448275862069,0.3620689655172414,111.1797801185968,105.70987231668475,115.63096808682852
65,114.02222020110801,126.07215316193319,98.12567233762695,107.77199071294427,True,False,升级,0.008620689655172414,0.6637931034482759,0.3275862068965517,113.37474508908795,107.48087029651472,98.53577084734137
66,96.41521525213707,113.58621323903716,96.36297426265119,105.13944164526056,False,False,维持,0.008620689655172414,0.896551724137931,0.09482758620689655,107.88303232709792,101.2012549118958,104.0711587726494
67,111.07968760013694,119.4137566213802,95.40608900196612,108.04086482624413,False,False,升级,0.08620689655172414,0.6293103448275862,0.28448275862068967,100.38801598955573,108.540867600612,118.95936367318586
68,97.86878475749444,128.71134263686923,96.39434324459005,108.69078722223813,True,False,维持,0.06896551724137931,0.5517241379310345,0.3793103448275862,121.56338737871516,97.83369319120371,107.8674195359372
69,94.43560787931764,121.53044873068019,94.43560787931764,108.00408785826549,True,False,维持,0.0603448275862069,0.7068965517241379,0.23275862068965517,106.10703919009562,108.10545894428324,106.98681040747894
70,106.52808451847369,120.87883147978656,97.93775103192455,108.56718995789986,True,False,维持,0.034482758620689655,0.6896551724137931,0.27586206896551724,115.74419251705547,118.73196517033662,98.92676506389164
71,93.18769382205562,113.79587404113936,93.18769382205562,104.08389695255606,False,False,维持,0.07758620689655173,0.8275862068965517,0.09482758620689655,108.03620596529133,106.08655951947813,104.1130597464808
72,100.03838496332214,128.17219159232664,95.35806163219272,106.7018035304587,True,False,维持,0.017241379310344827,0.8189655172413793,0.16379310344827586,115.59622620271954,107.77289598301878,104.71804323136804
73,97.43153526363028,128.17192947517452,95.71541205692371,106.05672371354689,True,False,维持,0.08620689655172414,0.7413793103448276,0.1724137931034483,122.69021903273531,103.95743882000852,98.40495638676768
74,99.99285463447883,129.68332344254193,95.31434278516556,106.96292566679257,True,False,升级,0.04310344827586207,0.7327586206896551,0.22413793103448276,108.0656293485341,111.0718283139591,108.48353068959834
75,107.97672727355459,130.34518764755882,95.59036313195674,107.86352183807895,True,True,升级,0.14655172413793102,0.5689655172413793,0.28448275862068967,113.79460329474743,105.77198596229381,108.98658633750588
76,91.3385518327385,126.2205034541574,89.15414731268383,104.07490605649357,True,False,维持,0.05172413793103448,0.8793103448275862,0.06896551724137931,120.28849791744885,101.47328734574229,98.8506666584181
77,97.2547665704302,130.53711559603738,92.84050920725267,106.20734422406916,True,True,维持,0.0603448275862069,0.7241379310344828,0.21551724137931033,110.82565753986839,109.05390603497126,96.94843778974702
78,112.20464150901874,119.43160053385338,92.60588638258064,107.35765503900258,False,False,升级,0.07758620689655173,0.6551724137931034,0.2672413793103448,111.28554154648941,113.80181609471204,99.07883742978422
79,95.78234210682588,127.57618883721955,93.24777736213119,105.46679825532323,True,False,维持,0.0603448275862069,0.8448275862068966,0.09482758620689655,112.43263221390521,106.42413338714412,99.09743084734953
80,96.35224945494559,132.26995215403616,96.35224945494559,105.21036910370987,True,True,维持,0.07758620689655173,0.8017241379310345,0.1206896551724138,110.85771330584568,105.56405345468373,101.63975413841325
81,99.8919017671313,119.25917989230277,94.73906273285107,107.97378805656568,False,False,维持,0.10344827586206896,0.6379310344827587,0.25862068965517243,107.18288131495902,112.07553211957836,105.41403606806824
82,97.37871880719325,125.23368947504264,94.5906923144336,106.85042735205252,True,False,维持,0.06896551724137931,0.6896551724137931,0.2413793103448276,101.13596211117003,113.10049007349654,108.70452804161143
83,97.687118991173,122.78536187444719,97.687118991173,109.83281212746323,True,False,维持,0.034482758620689655,0.6724137931034483,0.29310344827586204,108.23359060301564,119.53668128348671,102.6019103274122
84,106.60995928820746,122.52010869172952,96.34972497818389,108.82459110402802,True,False,升级,0.0603448275862069,0.646551724137931,0.29310344827586204,108.40226350240583,107.49297206875663,109.31409674498627
