窗口编号,窗口起始,窗口终止,交易日数,累计收益率,窗口最高收盘价,窗口最低收盘价,价格区间比例,实现波动率,平均绝对日收益率,最大单日上涨,最大单日下跌,最大单日绝对收益,是否冲突窗口,朴素上一日基准_RMSE,朴素上一日基准_MAE,朴素上一日基准_MAPE,三日均值基准_RMSE,三日均值基准_MAE,三日均值基准_MAPE,漂移随机游走基准_RMSE,漂移随机游走基准_MAE,漂移随机游走基准_MAPE,实现波动率_历史标准分,平均绝对日收益率_历史标准分,最大单日绝对收益_历史标准分,价格区间比例_历史标准分,朴素上一日基准_RMSE_历史标准分,历史压力综合分
22,2017-10-02,2017-12-04,46,0.09079797450672245,64.11,55.68,0.14020131025207166,0.09706600932879969,0.011406247693243067,0.0325334192301496,-0.0293034427542034,0.0325334192301496,False,0.8913765612315843,0.7017391304347831,1.1644635793138318,1.0221609674988887,0.8415942028985519,1.3937528735095872,0.9906959894328141,0.7997608695652177,1.3284698577731888,-0.6296889749567448,-0.6342449280301491,-0.7564289425204888,-0.4787021788572523,-0.7942237618244167,-0.6451352927806056
23,2017-10-03,2017-12-05,46,0.07770211279902206,64.11,55.68,0.13991549793796207,0.09755810795264322,0.011490345313271371,0.0325334192301496,-0.0293034427542034,0.0325334192301496,False,0.9083178432398139,0.71804347826087,1.19117246227505,1.0245475318049124,0.8414855072463779,1.3909593393824151,1.0122339374285605,0.8075471014492756,1.3401768448004954,-0.6230127649318615,-0.6231606390019909,-0.7564289425204888,-0.48095288854127544,-0.7723455133756496,-0.6389485298794274
24,2017-10-04,2017-12-06,46,0.06862231534834984,64.11,55.68,0.13963939632914538,0.09777031686298665,0.011537800716888725,0.0325334192301496,-0.0293034427542034,0.0325334192301496,False,0.9108082889008177,0.7284782608695655,1.2080618824846683,1.0414176803877278,0.8593840579710154,1.4186198532111312,0.9876240373393289,0.7974565217391307,1.3213701142687921,-0.6201337663206912,-0.6169058911331975,-0.7564289425204888,-0.4831271285374564,-0.7691293111488566,-0.6366166930565879
25,2017-10-05,2017-12-07,46,0.06425702811244971,64.11,55.68,0.13937790685136334,0.09794584907085084,0.011618801364179903,0.0325334192301496,-0.0293034427542034,0.0325334192301496,False,0.8647417307321105,0.6795652173913046,1.1203060630359565,1.0412319672685035,0.8612318840579719,1.4192964557650563,0.9567316306276695,0.7575434782608698,1.2499558242024502,-0.6177523536748281,-0.6062297913132366,-0.7564289425204888,-0.4851863011862896,-0.8286204172118433,-0.6383811331619734
26,2017-10-06,2017-12-08,46,0.10686223153483487,64.11,55.68,0.13905802870236897,0.10280857182287727,0.012001568029363315,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.94506728538927,0.7326086956521741,1.2042353427441075,1.0863845826191838,0.8980797101449285,1.4758201591164732,1.0396396637464267,0.8058913043478261,1.3244244762368542,-0.551780703252921,-0.555780131194327,-0.5692263823407444,-0.4877052718957635,-0.7248866832051334,-0.559826111155455
27,2017-10-09,2017-12-11,46,0.14540951707058203,64.75,55.77,0.14765038299454192,0.10114630094917128,0.011968263664839612,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.9438128038417639,0.7421739130434782,1.2139341556122483,1.1436178713839655,0.9236231884057978,1.5059106038166599,1.0192566418979765,0.7964746376811591,1.3003997852183213,-0.5743324214114259,-0.5601697346356088,-0.5692263823407444,-0.42004235445219884,-0.7265067411769798,-0.5573997036388615
28,2017-10-10,2017-12-12,46,0.14506006813699113,64.75,56.4,0.1368959790147482,0.10254629792585347,0.012231933109075022,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.946279901600955,0.7450000000000001,1.2146066303264975,1.1494579693004898,0.9360869565217399,1.5238982657389308,1.0280341545036757,0.8068369565217389,1.3127382882224081,-0.555338924178026,-0.5254174036324787,-0.5692263823407444,-0.5047309419912843,-0.7233206908121516,-0.5562765150604898
29,2017-10-11,2017-12-13,46,0.0967285587975244,64.75,56.4,0.1366296131614051,0.10672932771438748,0.012554259511549573,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.9776602504026597,0.7680434782608697,1.249116946919249,1.179581928723075,0.9571014492753629,1.554328591849911,1.0785078026208292,0.8391485507246373,1.3619896877936288,-0.49858854111360207,-0.4829339301972984,-0.5692263823407444,-0.5068285150349096,-0.6827955955354683,-0.5250139629202762
30,2017-10-12,2017-12-14,46,0.11178033658104503,64.75,56.4,0.13632362753588215,0.1070978104055379,0.012775200562865506,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.9836190938260249,0.7819565217391306,1.2708984044504201,1.1856385232141666,0.9717753623188414,1.5772673850794565,1.080369844081183,0.8498695652173912,1.3786626129146033,-0.4935894053358182,-0.4538133145348495,-0.5692263823407444,-0.5092380851497658,-0.6751002477559818,-0.5161951951084157
31,2017-10-13,2017-12-15,46,0.11152482269503539,64.75,57.01,0.12608318430511536,0.10710489703904705,0.0127801923130702,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.98364561486959,0.7823913043478261,1.2713985798776517,1.1837854821008966,0.9728260869565225,1.5785001067399589,1.0929848242711133,0.8777391304347826,1.4254944449123281,-0.49349326230394597,-0.45315538863865223,-0.5692263823407444,-0.5898793438022478,-0.6750659980469009,-0.5289063885307999
32,2017-10-16,2017-12-18,46,0.09965034965034958,64.75,57.01,0.12582919545510773,0.10644778100351632,0.012544657952082027,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.9770385600507723,0.7695652173913043,1.248252098930659,1.1673014836036095,0.9472463768115944,1.5327873778971048,1.0825819548697742,0.8583442028985503,1.39060914946584,-0.5024082327008491,-0.4841994411620976,-0.5692263823407444,-0.5918794506420353,-0.6835984566158864,-0.5402123654433206
33,2017-10-17,2017-12-19,46,0.09633977900552493,64.75,57.01,0.12558154299802834,0.1061934318309475,0.012478387041821347,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.9752747661891069,0.7669565217391304,1.241769228650482,1.1631456443004342,0.9334420289855077,1.5066834447135018,1.0829976048902727,0.8558224637681157,1.3829520558967787,-0.505858940370913,-0.49293412263395464,-0.5692263823407444,-0.5938296597684587,-0.6858762488336878,-0.5439071722886386
34,2017-10-18,2017-12-20,46,0.10221992772328337,64.75,57.01,0.12531898193286334,0.10638929261773387,0.012595365967527939,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.9782393234342214,0.7747826086956522,1.2533287512290578,1.1738563403285207,0.9511231884057973,1.5336337123288113,1.0901298863356261,0.8675942028985506,1.4009527548132024,-0.503201733695528,-0.4775159904406905,-0.5692263823407444,-0.5958972709343923,-0.6820477711589935,-0.5393810539987058
35,2017-10-19,2017-12-21,46,0.1022336769759451,64.75,57.01,0.1250570772246068,0.10638922671209972,0.012595637564617481,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.978260434782512,0.7750000000000001,1.2533558266661167,1.1789858134469549,0.9664130434782612,1.5576552003121915,1.082206750898746,0.8600072463768109,1.3866104476372818,-0.5032026278249447,-0.4774801932250418,-0.5692263823407444,-0.5979597134327174,-0.6820205076187983,-0.53970055850488
36,2017-10-20,2017-12-22,46,0.13190668303806352,64.75,57.23,0.12118239716381626,0.10391825248599372,0.012279917589151899,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.9640268803757268,0.757391304347826,1.220780180932912,1.1727884933957806,0.9611594202898553,1.54539797278449,1.0568920829488693,0.8344456521739123,1.3417639525338885,-0.5367258731669241,-0.5190929220852126,-0.5692263823407444,-0.6284719744683589,-0.7004019523919517,-0.5667675292883092
37,2017-10-23,2017-12-26,46,0.14671747791442935,66.2,57.23,0.14412104742910442,0.10592734281474886,0.012567962646797012,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.9892959727700957,0.7780434782608695,1.2485078643659087,1.2024447721004456,0.9924637681159425,1.5903783349627258,1.0728409587753847,0.8510543478260861,1.364022265922228,-0.5094689203045726,-0.48112782068286236,-0.5692263823407444,-0.4478351028508966,-0.6677690335130677,-0.517421147066688
38,2017-10-24,2017-12-27,46,0.15184343875589734,66.2,58.24,0.12750635512066025,0.10552686288385404,0.012471627844827611,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.9874087739920694,0.7732608695652174,1.2387489431643883,1.212834669187276,1.0074275362318847,1.611548253257547,1.0718613342250771,0.8455797101449266,1.3504154228268634,-0.514902156651632,-0.4938250026975237,-0.5692263823407444,-0.5786721837939574,-0.6702061928566058,-0.5433360120796384
39,2017-10-25,2017-12-28,46,0.13433858807402332,66.2,58.24,0.12715919903873538,0.1042142478366734,0.012134729665943403,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.9741261412827572,0.7547826086956522,1.2058511826060128,1.1963987831443081,0.982173913043479,1.5655766376098654,1.0680540142780506,0.8408297101449264,1.3408400769165083,-0.5327101595847727,-0.5382290748526674,-0.5692263823407444,-0.5814059622803393,-0.6873596018091801,-0.561501227609505
40,2017-10-26,2017-12-29,46,0.14388736263736268,66.62,59.22,0.1178703011163745,0.10415806324758761,0.012227951578931424,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.9759321074034143,0.761304347826087,1.2150772120162798,1.1962428097603695,0.9893478260869571,1.5755978098648618,1.0830404308608366,0.8596376811594194,1.371798929944464,-0.5334724054003954,-0.5259421798493454,-0.5692263823407444,-0.654554009007758,-0.6850273476469154,-0.5703133986131129
41,2017-10-27,2018-01-02,46,0.12377575143532593,66.62,60.21,0.10184267334427084,0.10328790750173658,0.011884990979756151,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.9652314432976344,0.7415217391304351,1.1813889019386457,1.1675318996562687,0.9532971014492757,1.514181801375312,1.0703245320297645,0.8360289855072459,1.33023529591025,-0.5452776457164253,-0.5711452950534329,-0.5692263823407444,-0.7807680846712718,-0.6988463601489995,-0.6062395962695524
42,2017-10-30,2018-01-03,46,0.12904833084205292,67.98,60.44,0.11947558060226947,0.10402541241889791,0.011988692677100102,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.9771486914576468,0.7510869565217395,1.1913740047331498,1.167631278243422,0.9457971014492759,1.4957528293354272,1.07534581253934,0.8539528985507243,1.3551941025340644,-0.5352720543922789,-0.5574771367192962,-0.5692263823407444,-0.6419127829090038,-0.6834562311172232,-0.5763093904411276
43,2017-10-31,2018-01-04,46,0.12440112340987941,68.06,60.44,0.12043084640360076,0.1039998499774865,0.011898738001853716,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.97608022656729,0.7458695652173917,1.1824366106342354,1.175205938371885,0.961992753623189,1.5185685371331274,1.0672853289678217,0.8462246376811591,1.3412602566657408,-0.5356188552556473,-0.5693334011359286,-0.5692263823407444,-0.6343902729129928,-0.6848360641380451,-0.5781726552197013
44,2017-11-01,2018-01-05,46,0.10804184373978432,68.06,60.44,0.12015796185330946,0.1038639787448097,0.011751533894794594,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.9721793089217915,0.7376086956521742,1.1679985699321038,1.1755046197744665,0.9626086956521742,1.5188420962822802,1.0799523207515311,0.8549818840579705,1.3528261229527418,-0.5374621948663237,-0.5887352922741804,-0.5692263823407444,-0.6365391792744081,-0.6898737729362894,-0.5841658194899843
45,2017-11-02,2018-01-08,46,0.12375909993381873,68.06,60.62,0.11701953060889553,0.10284048903484469,0.011530278045731486,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.9662275364394832,0.7243478260869567,1.1455430681284782,1.1762924847425642,0.9547101449275367,1.5054637917512728,1.0715832094985562,0.8436811594202893,1.3333026447611118,-0.5513476884055334,-0.6178973991133586,-0.5692263823407444,-0.6612536413382599,-0.697559989186938,-0.6001772942942023
46,2017-11-03,2018-01-09,46,0.13937397034596355,69.16,60.62,0.13393338106440283,0.1039755727796636,0.011833647301767107,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.982625144148593,0.7456521739130434,1.175208455500861,1.1693746264171343,0.966195652173913,1.5196784044967349,1.1296137055614497,0.8933731884057962,1.4081087533453063,-0.535948219459545,-0.5779125277813948,-0.5692263823407444,-0.5280607551852416,-0.6763838506130656,-0.562648142241422
47,2017-11-06,2018-01-10,46,0.11290062812047008,69.16,60.62,0.13361404845396938,0.10208035888052018,0.011354691817703409,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.9610558052837331,0.7167391304347825,1.1284289968370638,1.113077185668648,0.9210869565217389,1.4455567683784556,1.0576512956948636,0.8247318840579705,1.2974011137025312,-0.5616602320921643,-0.6410401289572263,-0.5692263823407444,-0.5305754298974424,-0.7042388473206238,-0.5886573582566165
48,2017-11-07,2018-01-11,46,0.07799095304944625,69.16,60.62,0.13338720794809023,0.09757857764494303,0.010650589612706452,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.9137428998118243,0.6730434782608697,1.0602471529851119,1.0758428052210478,0.8903260869565216,1.3967048556933062,1.0035078718739794,0.7593586956521732,1.1943725531520655,-0.6227350564435287,-0.7338426641885799,-0.5692263823407444,-0.5323617494438954,-0.765339506659428,-0.6356477743791147
49,2017-11-08,2018-01-12,46,0.09867799811142586,69.81,60.62,0.14323469021271415,0.09733171271163353,0.010677498559615856,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.9157047654082097,0.6758695652173915,1.062543869572261,1.0769996848913368,0.8909782608695652,1.3955848228593444,1.0048455348525183,0.761228260869565,1.1959842923073305,-0.6260842268388458,-0.730295993725292,-0.5692263823407444,-0.4548149727583508,-0.7628059213664167,-0.623258136901299
50,2017-11-09,2018-01-15,46,0.10600094503071356,70.22,60.62,0.1492845093657775,0.09736012329235351,0.010788067650905387,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.9176683591534059,0.6836956521739133,1.0735248842945766,1.0849393892106918,0.9103623188405798,1.4232213980675565,1.0052003829001503,0.7596413043478257,1.193544075841121,-0.6256987858019779,-0.7157226946828046,-0.5692263823407444,-0.4071739654182426,-0.7602701043137887,-0.6118117774606768
51,2017-11-10,2018-01-16,46,0.08635010186491132,70.22,60.62,0.14900695770712846,0.09844624500519054,0.010957126291943547,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.9260117850691516,0.6963043478260873,1.090847445303484,1.0866531351962707,0.9169927536231889,1.4325914568583087,1.021781806642922,0.7787898550724637,1.219655257581086,-0.6109635755897428,-0.69344031809065,-0.5692263823407444,-0.4093596242408311,-0.7494952677335409,-0.6012364582958388
52,2017-11-13,2018-01-17,46,0.08600628930817589,70.22,60.62,0.14873243990582977,0.09846312962462095,0.010963983739009569,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.926227739860428,0.6971739130434785,1.091537944521205,1.0845070843208122,0.9224275362318844,1.439007599230693,1.042043978331902,0.7974963768115938,1.249147546987389,-0.610734505114749,-0.6925364884073665,-0.5692263823407444,-0.4115213920979809,-0.7492163801868399,-0.6012698084732606
53,2017-11-14,2018-01-18,46,0.08933945826073164,70.22,60.62,0.14845044760364806,0.09822281125215081,0.010897755100144508,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.9246903124360304,0.6934782608695655,1.0848366672522196,1.0736238523470418,0.914528985507247,1.4238016983031607,1.0269342630744818,0.7745942028985503,1.2114307043630308,-0.6139948595431308,-0.7012655983973373,-0.5692263823407444,-0.41374202002060073,-0.7512018390881544,-0.6049222454676602
54,2017-11-15,2018-01-19,46,0.1097204161248373,70.22,60.62,0.14811435931148292,0.09464222497283069,0.010501400355026952,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.8967368379417338,0.6693478260869569,1.0438660368919177,1.044970037478134,0.8801086956521742,1.3650908420212355,0.9933360786850498,0.7497391304347822,1.1702310641359532,-0.6625720041533897,-0.7535062034356999,-0.5692263823407444,-0.4163886420747255,-0.7873014128804688,-0.6363161023841951
55,2017-11-16,2018-01-22,46,0.11441980903058746,70.22,60.62,0.14776396580281406,0.09482881220039009,0.010593864257194913,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.900066422669678,0.6763043478260874,1.0529931458199806,1.0455548881596746,0.8804347826086962,1.3650938847296419,1.0071369909194385,0.7653152173913041,1.192174082948907,-0.660040610122214,-0.7413192162658362,-0.5692263823407444,-0.41914791459115547,-0.7830015327489772,-0.632678672565561
56,2017-11-17,2018-01-23,46,0.13264806656877148,70.22,60.62,0.14736308181053698,0.09439253811053146,0.010594745091491562,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.9008341544996191,0.6776086956521744,1.0527951063724972,1.0554085455725821,0.8926811594202905,1.3816529120601697,0.9947869230860424,0.7631992753623188,1.185194940740094,-0.665959459131711,-0.7412031199729008,-0.5692263823407444,-0.4223047886621653,-0.7820100713171139,-0.6349706240751082
57,2017-11-20,2018-01-24,46,0.12506004803843074,70.26,60.62,0.14759243665314256,0.0934798951986197,0.010446350393428176,0.0400328137817882,-0.0293034427542034,0.0400328137817882,False,0.8930784570432672,0.670652173913044,1.0384053968549107,1.0784794549654666,0.9089492753623197,1.4028585436444283,0.9732579870206652,0.7511485507246379,1.162742716004626,-0.6783411148861097,-0.7607619341584536,-0.5692263823407444,-0.4204986692619632,-0.792025905759933,-0.6441391569724415
58,2017-11-21,2018-01-25,46,0.1479709666776643,70.26,60.95,0.14211570752556865,0.08850781433949133,0.0100166235750547,0.0400328137817882,-0.0288130284998433,0.0400328137817882,False,0.8570563879780099,0.645434782608696,0.9937092302074,1.078268539594039,0.8971739130434789,1.3817033612460083,0.9646293473546087,0.7744637681159424,1.1940576446329878,-0.7457964063010232,-0.8174010668283112,-0.5692263823407444,-0.46362671754988877,-0.8385453944424015,-0.6899402888866453
59,2017-11-22,2018-01-26,46,0.11904000000000003,70.26,60.95,0.14176569896388494,0.08405348672056677,0.009451766862335476,0.0400328137817882,-0.0288130284998433,0.0400328137817882,False,0.8126339354490912,0.6121739130434785,0.9391968158398051,1.0135162639994013,0.8247101449275366,1.265539254141412,0.8937662160280186,0.6939673913043474,1.0652152951177967,-0.806227436307387,-0.8918506774257088,-0.5692263823407444,-0.46638295869270563,-0.8959132756133262,-0.7321765541085818
60,2017-11-23,2018-01-29,46,0.09917355371900816,70.26,60.95,0.14147347000799437,0.08500898718811901,0.009548123739658895,0.0400328137817882,-0.0288130284998433,0.0400328137817882,False,0.8183918483167486,0.6200000000000002,0.9492034516005496,1.0150960783636094,0.8239855072463773,1.262049927957556,0.9028369809275839,0.7062934782608694,1.081206533267895,-0.7932643401084403,-0.8791505858209274,-0.5692263823407444,-0.4686841980323188,-0.8884774128371935,-0.7247536706120189
61,2017-11-24,2018-01-30,46,0.07905576679340931,70.26,60.95,0.14124064601451788,0.08671233871199453,0.009809070406888068,0.0400328137817882,-0.0288130284998433,0.0400328137817882,False,0.8323839519586261,0.6384782608695655,0.9758288225363543,1.036195894783969,0.846811594202899,1.2945684113277744,0.9155919592643682,0.7207499999999998,1.1012988579816374,-0.7701552884496942,-0.8447571240377134,-0.5692263823407444,-0.4705176362395667,-0.8704077815277573,-0.7079521228616535
62,2017-11-27,2018-01-31,46,0.087464477423429,70.26,60.95,0.1409830560923339,0.08721418014551158,0.009979066427170297,0.0400328137817882,-0.0288130284998433,0.0400328137817882,False,0.839464114777993,0.6504347826086957,0.9925800033854312,1.037414596915679,0.8465579710144935,1.293681464359942,0.9322151884670701,0.7380326086956519,1.1256054138380531,-0.7633468995475264,-0.8223511983788103,-0.5692263823407444,-0.4725461007379296,-0.861264343555083,-0.6999890955367473
63,2017-11-28,2018-02-01,46,0.10219554572737333,70.26,60.95,0.14068341140683413,0.087872757889097,0.010252817899698867,0.0400328137817882,-0.0288130284998433,0.0400328137817882,False,0.8498759500272862,0.6693478260869566,1.0195883069241363,1.0439967562464652,0.864855072463769,1.3190171487188562,0.9658186238266656,0.7830543478260866,1.1937050269197291,-0.7544120984307323,-0.7862700293472814,-0.5692263823407444,-0.47490573733204017,-0.8478183293584589,-0.6877723393311339
64,2017-11-29,2018-02-02,46,0.09500882683357403,70.26,60.95,0.1404103525832279,0.08943973939872933,0.01039232606021347,0.0400328137817882,-0.0288130284998433,0.0400328137817882,False,0.8676279507194109,0.6813043478260871,1.0340850275164557,1.0246969623914672,0.8373913043478268,1.2725037765565472,0.9707424669798199,0.7834927536231879,1.1895499768499325,-0.7331531532589195,-0.7678824843441042,-0.5692263823407444,-0.47705601605782966,-0.8248931055521187,-0.6750664927670104
65,2017-11-30,2018-02-05,46,0.08673055059282109,70.26,60.95,0.14016495385219613,0.09092347575629811,0.01055472226108876,0.0400328137817882,-0.0288130284998433,0.0400328137817882,False,0.8824693614585399,0.6939130434782611,1.0508440546509359,1.0702506591588496,0.8728260869565225,1.3240395745850844,0.9926050842408924,0.8044021739130433,1.2207415495932332,-0.7130235795012937,-0.7464782350089778,-0.5692263823407444,-0.47898847758280233,-0.8057266651774687,-0.6622638879381634
66,2017-12-01,2018-02-06,46,0.08752629024429703,70.26,60.95,0.139917211457098,0.09094311909437693,0.010570702412186508,0.0400328137817882,-0.0288130284998433,0.0400328137817882,False,0.8829434469063023,0.6954347826086958,1.0524285238934419,1.0773666511295883,0.8877173913043483,1.3451796157184501,0.968254618080793,0.7928586956521736,1.2002008795413823,-0.7127570820061785,-0.7443720087754475,-0.5692263823407444,-0.4809393949515222,-0.8051144234824746,-0.6619362818870749
67,2017-12-04,2018-02-07,46,0.030107187894073073,70.26,60.95,0.13982995507261525,0.09232028203336999,0.010602179892653565,0.0400328137817882,-0.0288130284998433,0.0400328137817882,False,0.8932244958575645,0.7006521739130439,1.0587797857853507,1.1119323444559672,0.9240217391304355,1.4010974448566749,0.9934227178074999,0.8022427536231886,1.2133660123701508,-0.6940733698929605,-0.7402231934908101,-0.5692263823407444,-0.48162651996277306,-0.7918373088485063,-0.6540095491736149
68,2017-12-05,2018-02-08,46,0.02945413798623342,70.26,60.95,0.1397459994256925,0.09243261515437264,0.01061575097403567,0.0400328137817882,-0.0288130284998433,0.0400328137817882,False,0.8949350231453532,0.7021739130434785,1.0601802538359395,1.1299663594240104,0.9301086956521745,1.4081385479428643,0.9705200471065756,0.7821666666666666,1.181281964319335,-0.6925493674425843,-0.7384344890255319,-0.5692263823407444,-0.48228765238509774,-0.7896283059547196,-0.6530216402738968
69,2017-12-06,2018-02-09,46,0.016040181464679337,70.26,60.95,0.13970086933829173,0.09510763787111907,0.010895614608912363,0.0400328137817882,-0.0288130284998433,0.0400328137817882,False,0.9188757308230815,0.7206521739130437,1.0892294264906541,1.1950166251142773,0.9617391304347833,1.45750297158967,0.9612536842745526,0.7707355072463765,1.1627149872111529,-0.656257834377839,-0.7015477208102111,-0.5692263823407444,-0.4826430419877821,-0.7587108848080669,-0.6301389939661985
70,2017-12-07,2018-02-12,46,0.023856209150326713,70.26,60.95,0.13963436702195303,0.09469918008210353,0.010729792330251576,0.0400328137817882,-0.0288130284998433,0.0400328137817882,False,0.915701204352257,0.7104347826086961,1.0724929595414123,1.2186374003478515,0.9812681159420295,1.4879002036601228,0.9719816726567834,0.77668115942029,1.1723372598839952,-0.6617993048344488,-0.7234035362704503,-0.5692263823407444,-0.48316673323551496,-0.7628105201722707,-0.6375694216515446
71,2017-12-08,2018-02-13,46,0.027235438884331442,70.26,62.02,0.123519309668358,0.09459494146454912,0.010658335589147902,0.0400328137817882,-0.0288130284998433,0.0400328137817882,False,0.9149887145894681,0.7060869565217395,1.0653122459548523,1.2109352795288975,0.9849275362318847,1.4938262123268442,1.051016529158899,0.8324021739130437,1.2594635217542929,-0.6632134906699246,-0.7328217239805997,-0.5692263823407444,-0.6100692977989761,-0.7637306410958187,-0.6606603461733703
72,2017-12-11,2018-02-14,46,0.009622968922542885,70.26,62.02,0.12349476098628999,0.08890063412225753,0.010270685862795755,0.025879435921277,-0.0288130284998433,0.0288130284998433,False,0.8658986284679109,0.6832608695652178,1.0288489292370873,1.1213651962592932,0.9210144927536241,1.3935983592921741,0.940077475543455,0.7805905797101448,1.177013296195636,-0.7404670937514517,-0.7839149844929357,-0.8492986621740777,-0.6102626133201517,-0.8271263805691995,-0.7587609272903449
73,2017-12-12,2018-02-15,46,-0.008494208494208455,70.26,62.02,0.12351689461112583,0.08638784469608815,0.009872218730413062,0.025879435921277,-0.0288130284998433,0.0288130284998433,False,0.8428768025920672,0.6580434782608701,0.9899606766145803,1.1351544671326492,0.9369927536231895,1.4193634032603049,0.9538264180388344,0.7950289855072464,1.2009952189752737,-0.7745576380947475,-0.8364340077668951,-0.8492986621740777,-0.6100883158483449,-0.8568571427400486,-0.7846250404441287
74,2017-12-13,2018-02-16,46,0.011587848418415314,70.26,62.02,0.12348711666834995,0.08549020545333257,0.009708856901061791,0.025879435921277,-0.0288130284998433,0.0288130284998433,False,0.8346855695410103,0.6473913043478264,0.9731241849907949,1.1137372347278887,0.9165217391304357,1.3861092583173338,0.8947928106064804,0.7471739130434784,1.1249167105822906,-0.7867357418748528,-0.8579655294923458,-0.8492986621740777,-0.610322810657936,-0.8674354349676215,-0.794573381415611
75,2017-12-14,2018-02-19,46,0.05336988068365045,70.26,62.61,0.11452170347372746,0.08077251948628901,0.009328145620576572,0.025879435921277,-0.0278191014578994,0.0278191014578994,False,0.7966710629919331,0.6232608695652179,0.9329202511013805,1.0971610268509269,0.9142028985507255,1.3802093413182208,0.8344808519496015,0.6743840579710145,1.0082397208598732,-0.8507397053515768,-0.9081442844649367,-0.8741094233098714,-0.6809234856542852,-0.9165279899781561,-0.8472832155490019
76,2017-12-15,2018-02-20,46,0.0342574888463989,70.26,62.61,0.11444162956555119,0.08036926760022373,0.009208520935297854,0.025879435921277,-0.0278191014578994,0.0278191014578994,False,0.791590309055957,0.6163043478260876,0.9213540510201201,1.0899031834412458,0.8923550724637687,1.3451773933908433,0.8421738094013302,0.6866050724637687,1.026497715213711,-0.8562105482961777,-0.9239111347763426,-0.8741094233098714,-0.6815540502299626,-0.9230893586434283,-0.8534437291913417
77,2017-12-18,2018-02-21,46,0.03413622587334508,70.26,62.61,0.11436203921262772,0.08037204767875226,0.0092110669273339,0.025879435921277,-0.0278191014578994,0.0278191014578994,False,0.791610905740287,0.6165217391304354,0.921609249035963,1.0899590306088565,0.8938768115942041,1.3474723599623295,0.8468070778241888,0.6958550724637683,1.0407031225164365,-0.856172831490556,-0.9235755662836621,-0.8741094233098714,-0.6821808069134098,-0.9230627597486826,-0.8534492765330715
78,2017-12-19,2018-02-22,46,0.0478537360890301,70.26,62.61,0.11425027921352703,0.08184401630265861,0.009500396006251534,0.025879435921277,-0.0278191014578994,0.0278191014578994,False,0.80687400018461,0.6354347826086962,0.9499730493242777,1.0928188962937178,0.9026086956521752,1.36009482849874,0.8604745366018091,0.7222210144927544,1.0808936184292617,-0.836202908375384,-0.8854412274772314,-0.8741094233098714,-0.6830608925494888,-0.9033517501457683,-0.8364705927562125
79,2017-12-20,2018-02-23,46,0.053543307086614256,70.26,62.61,0.11412430111432548,0.08257688069776474,0.009619559740179416,0.025879435921277,-0.0278191014578994,0.0278191014578994,False,0.8151846949964916,0.6439130434782616,0.9616021523251238,1.1100865233719315,0.9132971014492763,1.3741875200137226,0.860986270208721,0.7172318840579719,1.0719208894696959,-0.8262602741463493,-0.8697351317745632,-0.8741094233098714,-0.6840529426251865,-0.8926191830479595,-0.8288196094785678
80,2017-12-21,2018-02-26,46,0.051522248243559776,70.26,62.61,0.114002293652285,0.08242440723752072,0.009577495394011341,0.025879435921277,-0.0278191014578994,0.0278191014578994,False,0.813850215895434,0.6417391304347831,0.9574597025483584,1.1248305293717649,0.9229710144927548,1.3869116023157835,0.8634910021238172,0.7153514492753638,1.0687504872007727,-0.8283288530744088,-0.8752793239948723,-0.8741094233098714,-0.6850137247985966,-0.8943425511678245,-0.8311037554657559
