开始日期,结束日期,样本数,Ridge_RMSE,Ridge_MAE,Ridge_MAPE,Ridge_方向命中率,Naive_RMSE,Naive_MAE,Naive_MAPE,Naive_方向命中率,Ridge相对Naive_RMSE改善率,是否冲突窗口
2019-11-06,2020-01-10,46,0.9734296962927874,0.657040018531777,1.0350613052267306,48.888888888888886,0.9429452010450636,0.645000000000001,1.014585089491937,53.333333333333336,-3.232902104378696,False
2019-11-07,2020-01-13,46,0.9635840365679479,0.648888913503417,1.0205567126994994,51.11111111111111,0.9355909548422382,0.6382608695652181,1.0025158093689948,55.55555555555556,-2.99202141500288,False
2019-11-08,2020-01-14,46,0.9592811830582939,0.6371337140244703,1.0016205051359603,48.888888888888886,0.9321550533458813,0.6304347826086961,0.9897113410736428,53.333333333333336,-2.9100448058556276,False
2019-11-11,2020-01-15,46,0.9601420178812393,0.6403571113880292,1.0064725420402285,48.888888888888886,0.9319591332708524,0.6295652173913048,0.9881520880784198,53.333333333333336,-3.0240472574666173,False
2019-11-12,2020-01-16,46,0.9597845689584403,0.6390582013351332,1.004087995034074,46.666666666666664,0.9327041098449933,0.6315217391304353,0.990781055968925,51.11111111111111,-2.903435165300982,False
2019-11-13,2020-01-17,46,0.9612862015170569,0.6421913639997904,1.00818450227516,48.888888888888886,0.937033942125713,0.6397826086956526,1.0028827931892648,53.333333333333336,-2.5881943333158577,False
2019-11-14,2020-01-20,46,0.9737259558732071,0.6572227740987404,1.0311212299634367,48.888888888888886,0.9440039609349483,0.6478260869565221,1.0147978767119263,53.333333333333336,-3.1485032021287176,False
2019-11-15,2020-01-21,46,0.9756033420617503,0.6609055307796474,1.0365870043586607,51.11111111111111,0.9471823202668473,0.6554347826086958,1.0265628652503067,55.55555555555556,-3.000586179321414,False
2019-11-18,2020-01-22,46,1.0099818460577703,0.6853581255482087,1.0768387177931942,53.333333333333336,0.9761904660909971,0.6743478260869565,1.0580418273493641,57.77777777777777,-3.4615560324088697,False
2019-11-19,2020-01-23,46,0.9580684657884232,0.648028313830404,1.0160377842612314,53.333333333333336,0.9308399666313549,0.6419565217391303,1.0052921661482501,57.77777777777777,-2.925153638987624,False
2019-11-20,2020-01-24,46,0.9840870097220216,0.6628814033300212,1.0409455641584422,53.333333333333336,0.9549595939551356,0.6552173913043476,1.0275429643206009,57.77777777777777,-3.0501202303491755,False
2019-11-21,2020-01-27,46,1.085157661177103,0.70239469613756,1.1124646753339213,53.333333333333336,1.0766604971331293,0.7019565217391303,1.111144000193528,55.55555555555556,-0.789214805094037,False
2019-11-22,2020-01-28,46,1.1173387569034852,0.7239839786431873,1.1511033042091772,53.333333333333336,1.1298133743541745,0.7339130434782607,1.1671776664592124,55.55555555555556,1.104130800170435,False
