sample_id,样本类型,RMSE,MAE,峰值误差,末日误差,高价平台RMSE,低价回落RMSE,前期RMSE,中期RMSE,后期RMSE,模拟峰值,实际峰值,模拟末日价格,实际末日价格,综合得分,平台解释得分,assumption_base_supply,assumption_base_demand,assumption_base_elasticity,assumption_long_elasticity,assumption_supply_interruption,assumption_spr_max_release,assumption_spr_delay_days,assumption_spr_ramp_days,assumption_route_start_day,assumption_route_max_capacity,assumption_route_ramp_days,assumption_commercial_inventory,assumption_inventory_daily_cap,assumption_observed_demand_decline,assumption_demand_decline_ramp_days,assumption_fear_initial,assumption_fear_decay,behavior_pressure_scale,behavior_risk_weight,behavior_uncertainty_floor,behavior_inventory_response,behavior_adjustment_speed,behavior_buffer_relief_strength,behavior_buffer_relief_decay_days,behavior_relief_discount_strength,behavior_relief_start_day,behavior_relief_peak_day,behavior_relief_decay_days
10,局部扰动,3.6023279105111956,3.09071419742129,-2.1530084120646364,1.5969915879353636,1.8962006122263226,4.036049099483929,3.357096529523568,4.003859148538162,3.4401533182224573,111.90699158793537,114.06,111.90699158793537,110.31,6.94563869829647,3.3962006122263224,10000.0,10000.0,-0.05,-0.2443686596852473,1407.2561591680994,643.8428670272127,4,7,7,259.465192401804,17,58000.0,311.1500464459004,430.0,21,0.11865424511299731,0.11022493330824361,0.02295401647091062,2.3462589616778353,0.3,0.547224447870698,0.4421690109733422,0.2196497920625169,14,0.24,29,46,5
11,局部扰动,3.4435609279875754,2.8815811438407084,-2.708020707724117,1.041979292275883,2.004625316348849,3.512171670524518,3.2561926244271984,4.091513111129873,3.043147945312861,111.35197929227589,114.06,111.35197929227589,110.31,6.6080359091712735,3.504625316348849,10000.0,10000.0,-0.05,-0.24753768857802072,1427.5801065207359,593.4757724651041,4,7,7,262.16451586843607,17,58000.0,286.27053566908614,430.0,21,0.1110904662561185,0.11672590114762912,0.023711442677013757,2.223048425971176,0.2971060994686391,0.5572064298978107,0.4489106707978539,0.22,14,0.24,29,46,4
12,局部扰动,3.4070567079888185,2.8785080657082545,-3.0444373753392853,0.7055626246607147,2.4100031249150806,3.6128517750023823,3.2326759952217126,4.026218644741088,3.024277811330402,111.01556262466072,114.06,111.01556262466072,110.31,6.619585990294554,3.910003124915081,10000.0,10000.0,-0.05,-0.25,1405.8835538083147,618.9946596526131,4,7,8,262.4390459731581,17,58000.0,298.7696683491814,430.0,21,0.11965481758958277,0.11619617438960081,0.0221754934084462,2.220821896119902,0.3,0.5334119753390707,0.45,0.21142150240577556,13,0.2381045232419362,29,46,5
13,局部扰动,3.449682377842769,2.867361759160903,-3.5719099722762593,0.17809002772374072,2.8340674316287187,3.2884845383700445,3.2146797544293584,4.288540645881048,2.897094061377133,110.48809002772374,114.06,110.48809002772374,110.31,6.647487589965005,4.334067431628719,10000.0,10000.0,-0.05,-0.24851435829409516,1400.0,619.1560907135524,4,7,7,261.100303232162,17,58000.0,303.0076591496079,430.0,21,0.11430846445542797,0.11872599150724071,0.02351653141739015,2.2911408517746663,0.2891770675914601,0.555448222204377,0.4364354172392134,0.21779780157790787,15,0.22969115584691835,29,46,5
14,局部扰动,3.4044268492173377,2.733659138992183,-3.8820581467456776,-0.13205814674567762,3.1059068096075895,2.9993892346113693,3.2063741124264213,4.355790578963384,2.711840646311048,110.17794185325432,114.06,110.17794185325432,110.31,6.615220178226842,4.711553327004132,10000.0,10000.0,-0.05,-0.24346860242474447,1400.0,611.8903527240321,4,7,7,264.9911454076752,17,58000.0,288.06646043938724,430.0,21,0.11104042336021187,0.11911697400049498,0.022644915379934714,2.15432372383251,0.2989416613976708,0.5068356735395638,0.4488680052294324,0.22,14,0.2380935148374735,29,46,5
15,局部扰动,3.613233923151028,2.9477205454417885,-4.9501398249525295,-1.2001398249525295,4.234169822620295,2.7479074974323634,3.1897153528853415,4.697073222803503,2.9257400466726557,109.10986017504747,114.06,109.10986017504747,110.31,7.506093504794276,6.694281682582318,10000.0,10000.0,-0.05,-0.23997625267048356,1408.4728476678915,610.127718921164,4,7,7,255.73784579759896,17,58000.0,303.30089410148406,430.0,21,0.11884377938060592,0.11695402471657138,0.026728124859550013,2.0730569184895895,0.3,0.5113866283546866,0.45,0.22,15,0.22834087421439067,29,46,6
16,局部扰动,3.371101513948397,2.8030887753677836,-3.4035816191089197,0.34641838089108035,2.71848320053535,3.3906561943010503,3.190713953754603,4.1084596041312365,2.8822907048574073,110.65641838089108,114.06,110.65641838089108,110.31,6.551226181868076,4.21848320053535,10000.0,10000.0,-0.05,-0.24686821693897104,1400.0,593.1546877246614,4,7,7,256.91684536849397,17,58000.0,295.3357287241231,430.0,21,0.12157007053572175,0.1170169739037901,0.025024915233887647,2.1910413769849026,0.3,0.5424761700241291,0.4341317202497754,0.21196571567447847,13,0.24,29,46,5
17,局部扰动,3.943776262828599,3.1767937610246664,-5.717104514266339,-1.9671045142663388,4.753094648381312,2.538291516119368,3.2876054996522193,5.2465743855168165,3.171237009839412,108.34289548573366,114.06,108.34289548573366,110.31,8.343754212398514,7.8267782597943825,10000.0,10000.0,-0.05,-0.25,1422.2365148885203,612.6012655458863,4,7,8,267.2390556991197,16,58000.0,305.42571623776587,430.0,21,0.1152633707104397,0.11904046741629655,0.024451606838826478,2.0049985045179386,0.28622734075283285,0.5691258204307913,0.45,0.22,14,0.23734805019296104,29,46,5
18,局部扰动,3.53724288118839,3.008585771539763,-2.434603886670658,1.3153961133293421,1.83989853091982,3.790794306853614,3.297415867988393,4.03601787650442,3.294305198515287,111.62539611332934,114.06,111.62539611332934,110.31,6.78432742679837,3.33989853091982,10000.0,10000.0,-0.05,-0.24531189225986985,1415.6149546213514,623.113720760097,4,7,8,268.1715533326209,17,58000.0,291.9589889290142,430.0,21,0.112311076949853,0.11079962208646225,0.026085278463980614,2.246367964374144,0.3,0.5683052118131899,0.45,0.21265489718611805,14,0.2354719078919385,29,46,4
19,局部扰动,3.4682228901154333,2.884885284762803,-2.966327070986708,0.7836729290132922,2.1779571168322582,3.3045634861293296,3.2135235122077397,4.254409167939896,2.9786557415480766,111.0936729290133,114.06,111.0936729290133,110.31,6.611231486690586,3.6779571168322587,10000.0,10000.0,-0.05,-0.2412742614888062,1412.5514182710135,634.0737911582768,4,7,7,265.4792472107125,18,58000.0,301.98049686388106,430.0,21,0.1183585705479438,0.11616285458887343,0.021169488934611874,2.2182743951414636,0.2963902160436367,0.579233865605345,0.43767536220280256,0.21998991125512063,14,0.24,29,46,4
20,局部扰动,3.3857137838520694,2.7358851759003318,-3.7900618683328133,-0.04006186833281333,3.0489229510844424,3.1761954782500763,3.2110365619923877,4.185803851321428,2.833380883346139,110.26993813166719,114.06,110.26993813166719,110.31,6.580424661949478,4.580972445750692,10000.0,10000.0,-0.05,-0.25,1415.1824250177824,612.5495533576672,4,7,7,262.94556986995065,17,58000.0,308.7508957685229,430.0,21,0.11273929200413989,0.11740676754050876,0.021890214552311396,2.1356939296051953,0.3,0.5565252491705431,0.44013883398326836,0.21692823666809324,14,0.24,30,46,5
21,局部扰动,3.5225034983414445,2.950597493832882,-3.6960267884927873,0.05397321150721268,2.8910825871815464,3.442060921168015,3.2077087052151856,4.240837199270165,3.1304972416948327,110.36397321150721,114.06,110.36397321150721,110.31,6.785750524847591,4.391082587181546,10000.0,10000.0,-0.05,-0.25,1406.090226441509,643.3648383205436,4,7,7,268.3440933033648,17,58000.0,290.89153897226055,430.0,21,0.11463219895630003,0.11506724717342144,0.028790140396219667,2.211383147602801,0.2929659722236804,0.5489689367723637,0.44005286149812395,0.22,14,0.22285352286990398,30,46,5
22,局部扰动,3.4618786746103765,2.785431213735152,-4.494744268667489,-0.744744268667489,3.6237473309323005,2.9248964666277972,3.2344002991351366,4.4463460923079605,2.7554022590571705,109.56525573133251,114.06,109.56525573133251,110.31,7.0347190327470575,5.719542745866292,10000.0,10000.0,-0.05,-0.25,1400.0,587.731416834806,4,7,7,272.4788711397469,18,58000.0,300.63633403124066,430.0,21,0.11377792428803132,0.11660052405961636,0.02,2.1958800027619456,0.28537912721241326,0.5678567492507368,0.45,0.21279347837485232,14,0.24,29,46,5
23,局部扰动,3.397408189025367,2.729292745195326,-3.76483550950762,-0.014835509507619804,3.045528926278451,3.031655936537874,3.199681335825269,4.3690058675413885,2.6823679267512097,110.29516449049238,114.06,110.29516449049238,110.31,6.5476802670415974,4.5573973338845475,10000.0,10000.0,-0.05,-0.25,1400.0,600.5921898001062,4,7,7,270.40940291290656,17,58000.0,280.53682824879314,430.0,21,0.11396471302956356,0.1153065632883924,0.02402862451629483,2.180485233194359,0.3,0.5119690510955804,0.44335500452176807,0.22,15,0.2399461520796146,29,46,5
24,局部扰动,3.6871715970929535,3.0929278847419566,-2.512192029763,1.2378079702370002,1.8670765458001688,3.930941363690777,3.26478113004911,4.353758264505569,3.400007516209719,111.547807970237,114.06,111.547807970237,110.31,7.012919003203479,3.367076545800169,10000.0,10000.0,-0.05,-0.2496731280733458,1431.4773342891378,608.7286500484752,4,7,8,255.52299227317886,18,58000.0,287.1042845029584,430.0,21,0.10830803307123552,0.11876102618027093,0.02,2.2171468863413564,0.3,0.5638568514377712,0.45,0.22,14,0.2214304436377952,29,46,4
25,局部扰动,3.5392678173979446,2.766892887103601,-4.079178609554901,-0.3291786095549014,3.071094278947664,2.761916520362347,3.2408277213092975,4.733430639351896,2.6458182753825668,109.9808213904451,114.06,109.9808213904451,110.31,6.828365600053229,4.834437166591585,10000.0,10000.0,-0.05,-0.25,1400.0,585.5610495515989,5,7,7,263.96658214202415,17,58000.0,284.2328704966613,430.0,21,0.11195814309658071,0.12,0.02244475456343975,2.0901872344867796,0.2997692232268659,0.5831723110692322,0.44895467144326234,0.22,15,0.24,29,46,4
26,局部扰动,3.5556774738405497,2.9535070843093636,-4.543477693500918,-0.7934776935009182,3.7765692866786438,3.012153219564117,3.1996568200448268,4.492066702624503,2.9797220917770266,109.51652230649908,114.06,109.51652230649908,110.31,7.230772207679484,5.911351441479379,10000.0,10000.0,-0.05,-0.25,1401.6930304428738,582.7834301125166,4,7,7,258.91070656968776,17,58000.0,297.6522716527006,430.0,21,0.11737528102732103,0.11345542149482457,0.024071635473873906,2.114687502840529,0.29525425692601054,0.5390710060485189,0.45,0.22,14,0.2209817937334758,29,47,5
27,局部扰动,3.533873338831948,2.8555225048413084,-3.7814182415530126,-0.03141824155301265,2.744389802328529,2.9076664827934935,3.2103437124063934,4.645297430887643,2.7515154809176168,110.27858175844699,114.06,110.27858175844699,110.31,6.670999708543367,4.269524395570938,10000.0,10000.0,-0.05,-0.24217889876089663,1400.0,618.7877423551024,4,7,7,264.1125191124814,17,58000.0,297.53454168261567,430.0,21,0.1157185282552389,0.11930890212662941,0.022242290805570317,2.15823873431262,0.2917016916638258,0.5544373261684271,0.4464231090882063,0.22,13,0.23308143691707803,28,46,4
28,局部扰动,3.4551521294443712,2.7897631380387766,-4.238141842504916,-0.4881418425049162,3.40548334912979,2.974683899900414,3.217060705739625,4.407911311888579,2.7885111374093468,109.82185815749509,114.06,109.82185815749509,110.31,6.888010209772193,5.295996823133723,10000.0,10000.0,-0.05,-0.25,1400.0,630.135523363385,4,7,8,253.90085717297598,17,58000.0,303.35205164127166,430.0,21,0.11330870715014348,0.11489588425990108,0.021874558019658232,2.130695877768716,0.2981395815002581,0.5630754987141479,0.45,0.21738846254659366,15,0.23105178935020668,30,46,5
29,局部扰动,3.423777940176482,2.7562891487036247,-4.0604222430839485,-0.3104222430839485,3.2641353340032295,3.0006645945571173,3.200864436376674,4.446872247605296,2.669737494634632,109.99957775691605,114.06,109.99957775691605,110.31,6.741489027797094,5.012473128470388,10000.0,10000.0,-0.05,-0.24047627614385828,1401.1371604893634,594.7668523134655,4,7,7,258.9336708180664,18,58000.0,284.5037378547096,430.0,21,0.11739490340057918,0.11784637951135464,0.023418228529113325,2.215487982948577,0.28943991438221134,0.5543816833767878,0.44025741145042824,0.2130790528171184,14,0.24,28,46,5
30,局部扰动,3.5862411647050227,2.9674488560286965,-4.587618993639836,-0.8376189936398362,3.835557489722292,3.0880759143488747,3.2135287243431474,4.466074983937708,3.0766074826744783,109.47238100636017,114.06,109.47238100636017,110.31,7.3196987917592,6.005652684634161,10000.0,10000.0,-0.05,-0.24676047001727253,1400.0,628.7287178386232,4,7,7,257.73108101047086,17,58000.0,307.82090258112555,430.0,21,0.10680647549371039,0.11669310318049153,0.02439531673836163,2.1041332959601693,0.2984186508141678,0.5207485434699625,0.44961619980757445,0.22,13,0.22654845779928884,30,46,6
31,局部扰动,3.4472199836247635,2.8625714959858453,-4.047244329338838,-0.29724432933883804,3.418146813730921,3.160771923733985,3.2239376423796395,4.35577735450151,2.8173131078740474,110.01275567066116,114.06,110.01275567066116,110.31,6.829323059202062,5.155942277201991,10000.0,10000.0,-0.05,-0.24765651219188428,1400.0,609.6489142543153,4,7,7,263.9251025710258,16,58000.0,288.66831995572215,430.0,21,0.11408418114636748,0.11802741539666757,0.02,2.1937639679806304,0.2979713604945837,0.5409388777501145,0.45,0.20008110890280184,14,0.23880521886002576,28,46,6
32,局部扰动,3.444408745779965,2.8393013525051525,-4.39880014059591,-0.6488001405959096,3.7257870256124486,3.080530017330445,3.196219280867262,4.30918206513293,2.8735334013031633,109.66119985940409,114.06,109.66119985940409,110.31,7.017616439764065,5.744827138089176,10000.0,10000.0,-0.05,-0.2482037700722778,1400.9064201279577,615.6325070272668,4,7,7,264.84929683068066,18,58000.0,293.81944591891977,430.0,21,0.11427489718311892,0.11716507965348533,0.02569614080867439,2.1970440767023987,0.29348524809378607,0.552362320322801,0.4448754979731953,0.22,14,0.23240372708069199,29,46,6
33,局部扰动,3.73021891030846,3.0393800667601254,-5.444431430642496,-1.6944314306424957,4.5638162342460395,2.788142776707243,3.2187747056963567,4.821214904916638,3.0913498559386348,108.6155685693575,114.06,108.6155685693575,110.31,7.950392916384308,7.419361378760036,10000.0,10000.0,-0.05,-0.2451226782680491,1400.0,616.1832153694794,4,7,7,263.72036361237065,18,58000.0,277.7223677300784,430.0,21,0.11821180244714591,0.11441587724055632,0.0232562610722549,2.1596826847353197,0.2811516135687502,0.5506182552822554,0.4350189710201069,0.22,14,0.24,29,45,6
34,局部扰动,3.5210804369080315,2.8446484853203975,-4.290047538923986,-0.5400475389239858,3.4429696240199146,2.8254736936197262,3.1942452541178685,4.635117190021409,2.7368103879800847,109.76995246107602,114.06,109.76995246107602,110.31,6.971281901011491,5.375007655159104,10000.0,10000.0,-0.05,-0.25,1400.0,639.8723478271143,4,7,7,258.01516027346753,18,58000.0,300.03020102803606,430.0,21,0.11953626212794227,0.11998496472680413,0.023101981444063075,2.1656420331018498,0.2913695538432688,0.5280545933363611,0.45,0.22,14,0.24,29,46,5
35,局部扰动,3.6328139990018538,2.904303819723476,-4.695606734547681,-0.9456067345476811,3.8436576060217407,2.767619868291863,3.2302247350785285,4.819707317142133,2.8207188919103943,109.36439326545232,114.06,109.36439326545232,110.31,7.356778493554458,6.100142993659886,10000.0,10000.0,-0.05,-0.25,1400.0,613.248853955287,4,7,7,258.78562537237633,18,58000.0,292.6682338168858,430.0,21,0.1133810332006344,0.11788999281427374,0.022332619684110176,2.076681378836313,0.3,0.5374269687505734,0.45,0.22,14,0.23179486863768256,28,45,6
36,局部扰动,3.4395208245430697,2.7368871858031407,-3.987745900265722,-0.23774590026572184,3.221285346872146,2.9159833270756237,3.2170353042243405,4.472359635490917,2.6754925986154574,110.07225409973428,114.06,110.07225409973428,110.31,6.708892341083692,4.911482067084724,10000.0,10000.0,-0.05,-0.25,1400.0,608.6022166261064,4,7,7,259.98096317821074,17,58000.0,293.47276553501126,430.0,21,0.11773760877684775,0.12,0.02,2.1502818995762896,0.3,0.5181718527287813,0.45,0.22,15,0.23913039100612304,29,46,5
37,局部扰动,3.4901425077374286,2.8241745449357314,-3.9659709355222788,-0.21597093552227875,3.185180094123082,2.9464887415634107,3.2163650326778543,4.529696306968107,2.7540552973121417,110.09402906447772,114.06,110.09402906447772,110.31,6.770731730596031,4.857956842540905,10000.0,10000.0,-0.05,-0.2423611449731805,1400.0,636.0094957525935,5,7,7,267.7553010595887,16,58000.0,306.6935212703506,430.0,21,0.10827103394659764,0.12,0.024083027555826166,2.1689726525678963,0.29596030744105345,0.5568906222880279,0.4364061824694033,0.22,14,0.23846438835929035,29,46,5
38,局部扰动,3.5241801595843962,2.9539998153991895,-3.2119753818358276,0.5380246181641724,2.690883153604447,3.858349783076493,3.2381288574828138,3.953200558926633,3.3607221302367214,110.84802461816417,114.06,110.84802461816417,110.31,6.867106337898785,4.190883153604447,10000.0,10000.0,-0.05,-0.25,1416.0900893834837,594.5181489609367,4,7,7,272.03928705866446,17,58000.0,294.181162043623,430.0,21,0.11091468676330458,0.1176162174936696,0.021072316372355734,2.2214428976395464,0.3,0.5206924610623096,0.4462245153318699,0.22,14,0.22834059809533236,30,47,5
39,局部扰动,3.5005176458264673,2.907846054628556,-3.4223455139358663,0.3276544860641337,2.9140134464678327,3.4380478526049605,3.213065178261107,4.521971659102228,2.7931023922438647,110.63765448606414,114.06,110.63765448606414,110.31,6.753813851656238,4.414013446467832,10000.0,10000.0,-0.05,-0.2457739404115146,1424.4234204656614,570.7035768686687,3,7,7,274.8807430860557,17,58000.0,304.9957909119007,430.0,21,0.11619758191785054,0.1165929576079164,0.02566687739547442,2.19302774174859,0.3,0.5373567816222871,0.45,0.22,14,0.24,28,47,5
40,局部扰动,3.474220258003777,2.8625948716055616,-4.045395339917107,-0.295395339917107,3.1917990919675336,3.1517237959852396,3.2177795290449893,4.388344980043363,2.8596397965356553,110.0146046600829,114.06,110.0146046600829,110.31,6.830698412505969,4.9281153639012185,10000.0,10000.0,-0.05,-0.2409922796579251,1400.0,624.1565559514509,5,7,7,263.84943432001273,17,58000.0,309.56696558397357,430.0,21,0.11384649366515998,0.11847447020181451,0.023050207374834954,2.2162193918181066,0.2883943497038189,0.5511602892456869,0.4435752998797136,0.20894341164455502,14,0.22932583632378764,29,46,5
41,局部扰动,3.4833946244135694,2.8090082705407076,-4.033704386304549,-0.2837043863045494,3.1509621279502142,2.8284369451929683,3.190836702859764,4.612737816272334,2.6573081910015595,110.02629561369545,114.06,110.02629561369545,110.31,6.757568984254014,4.8779256369938535,10000.0,10000.0,-0.05,-0.24395962349218808,1400.0,573.3613879840568,4,7,7,278.59890762689105,18,58000.0,309.86684970253674,430.0,21,0.11305860856035854,0.11839938931095116,0.02670210090826007,2.1373229084652676,0.2946045382621639,0.5254376270391702,0.4471573009075895,0.2177289559096947,14,0.23942059677774852,28,47,4
42,局部扰动,3.8977498795786083,3.36650326405676,-1.861029031656571,1.888970968343429,1.5749444917088742,4.300163559867417,3.328260780054724,4.0491685736994505,4.067651982918071,112.19897096834343,114.06,112.19897096834343,110.31,7.369938421904,3.074944491708874,10000.0,10000.0,-0.05,-0.24902218356675548,1400.0,603.5099359316117,5,7,7,269.8990220304227,16,58000.0,319.02123647740314,430.0,21,0.1155864294039896,0.1146489796657622,0.026331891737420433,2.3490139444972327,0.29614215479794737,0.5720497294400546,0.4305370279782498,0.21192773852669589,13,0.2354899069035078,29,45,4
43,局部扰动,3.4073350351788583,2.7658278097438664,-3.4533517148963,0.2966482851037,2.5212846504364763,3.118441890490684,3.1903438531159827,4.2740290219482215,2.8145295123307195,110.6066482851037,114.06,110.6066482851037,110.31,6.514019744515073,4.021284650436476,10000.0,10000.0,-0.05,-0.24985665561187434,1414.3292558895703,578.5180769882157,4,7,7,264.41957078574995,16,58000.0,300.53951735457923,430.0,21,0.11369289337341028,0.11701376391718296,0.02503566530641607,2.1196454151725748,0.29901530285468697,0.5172512838051223,0.4403626731006178,0.22,13,0.23808215981084024,29,46,4
44,局部扰动,3.4284763456644005,2.794083220595185,-4.024728571874917,-0.27472857187491684,3.0813996094693055,3.1410810896768013,3.2057634423743657,4.290612106593732,2.8446077577569335,110.03527142812509,114.06,110.03527142812509,110.31,6.7413032028427535,4.801182466969239,10000.0,10000.0,-0.05,-0.24342104549738156,1417.759922320979,603.5583094379706,4,7,7,274.481025321842,17,58000.0,278.30007772893526,430.0,21,0.12087031939017835,0.11420104228850576,0.02377247419313721,2.153256305228435,0.2918974168961002,0.5384896020515508,0.45,0.22,14,0.24,30,45,5
45,局部扰动,3.518301477721217,3.0056413682082153,-2.9940337472385607,0.7559662527614393,2.5815058100238817,4.047646833007808,3.3410853130544584,3.900755364647143,3.3351991993518735,111.06596625276144,114.06,111.06596625276144,110.31,6.8912588290118055,4.081505810023882,10000.0,10000.0,-0.05,-0.25,1438.990902730234,611.0246505456054,4,7,7,262.2000799043708,17,58000.0,289.63924694032124,430.0,21,0.11818984535879395,0.11998059809086888,0.02755817325706171,2.243182923379269,0.3,0.5498617850748982,0.4430442454220101,0.22,13,0.24,30,46,6
46,局部扰动,3.405996038527775,2.794914643847918,-3.0360284736551364,0.7139715263448636,2.2333599201614125,3.2839359665331416,3.2056591394872744,4.191365306133546,2.8838867221386257,111.02397152634487,114.06,111.02397152634487,110.31,6.524549620304647,3.7333599201614125,10000.0,10000.0,-0.05,-0.25,1400.0,607.136601360225,4,7,7,268.0339178946894,16,58000.0,294.1364119250303,430.0,21,0.11398863425834464,0.1163928898596192,0.0228985342819648,2.215822939944362,0.2984460390534945,0.49351834980050274,0.44056832305997246,0.22,14,0.24,29,46,4
47,局部扰动,3.3902921608331917,2.8402480301488846,-3.0826475540246463,0.6673524459753537,2.4675576826896406,3.5105647677216605,3.2666761377501157,4.081516437727271,2.9123869291649265,110.97735244597536,114.06,110.97735244597536,110.31,6.581707850032278,3.9675576826896406,10000.0,10000.0,-0.05,-0.24119720884450527,1400.0,594.4606822982514,5,7,7,264.63564262763424,16,58000.0,299.9991876184584,430.0,21,0.11439189068331047,0.11580618338041042,0.023287535769541585,2.2438959423861586,0.3,0.5653069677440125,0.4476004221327821,0.21542466459230533,14,0.23860643632960563,29,46,5
48,局部扰动,3.5662173217957807,2.8634519300160126,-4.254703706523017,-0.5047037065230171,3.3093923959865417,2.8743384783365866,3.2034769786941713,4.704844647134395,2.7795244448858774,109.80529629347699,114.06,109.80529629347699,110.31,7.006436770408591,5.213155361204955,10000.0,10000.0,-0.05,-0.24871013257089092,1433.4591787531904,611.3984557825985,4,7,7,265.51496490769904,17,58000.0,289.4179666478977,430.0,21,0.10774803023617702,0.11303746195935965,0.02498971820266996,2.0488478374605155,0.3,0.5350501674432924,0.45,0.22,15,0.23823760905752137,29,45,5
49,局部扰动,3.477184514851831,2.860181640554205,-4.039296565594995,-0.28929656559499506,3.429850627375579,3.009308435087956,3.2390107236366603,4.473079744608431,2.765915590644991,110.02070343440501,114.06,110.02070343440501,110.31,6.836836744297257,5.1612878798515744,10000.0,10000.0,-0.05,-0.25,1401.047378337057,627.6051108665819,5,7,7,268.5253311829097,18,58000.0,284.4521543175488,430.0,21,0.11362142477323306,0.12,0.02,2.195651834536966,0.29850450683639507,0.5473590061054225,0.45,0.22,14,0.24,28,46,6
50,局部扰动,3.4204889973601333,2.8080163811236836,-3.259299070883202,0.4907009291167981,2.4680534448261136,3.304979137975588,3.196559071819597,4.211568450827085,2.907036265346687,110.8007009291168,114.06,110.8007009291168,110.31,6.572370135855502,3.968053444826114,10000.0,10000.0,-0.05,-0.25,1400.20185679025,608.2656588510748,3,7,8,253.1864443157249,17,58000.0,299.7534007995255,430.0,21,0.11180274843756279,0.11197371279860939,0.022689379235918034,2.204139501605748,0.3,0.54249032843273,0.45,0.22,14,0.24,29,45,5
51,局部扰动,3.734601990304681,2.987813865609779,-4.8145956601529605,-1.0645956601529605,3.9378290204396333,2.6060034830392493,3.2480047514542014,5.060941264493763,2.8195316980129337,109.24540433984704,114.06,109.24540433984704,110.31,7.528014244942606,6.289505548562001,10000.0,10000.0,-0.05,-0.23970088721968183,1400.163082746732,637.8683454514421,5,7,7,262.1582287993681,18,58000.0,304.999514507383,430.0,21,0.11217662510544987,0.11927472007150484,0.022666495930914445,2.0716761286715117,0.296355504752715,0.5267189715035856,0.45,0.21760362828705943,15,0.23873221818477636,29,46,5
52,局部扰动,3.4868464739173843,2.948518829787493,-4.146163110292051,-0.39616311029205065,3.7166919439371773,3.3755427134863134,3.2620718998539986,4.144777107225916,3.099245666015709,109.91383688970795,114.06,109.91383688970795,110.31,7.026907454299338,5.5336224321708185,10000.0,10000.0,-0.05,-0.24047927616832565,1400.0,590.7332931367426,5,7,8,267.376752618833,17,58000.0,301.2886263496354,430.0,21,0.11292342307571149,0.11457055852923469,0.026076842320415763,2.2059364461000426,0.3,0.5469184115828212,0.45,0.22,14,0.24,29,47,6
53,局部扰动,3.429772031643351,2.877986808136501,-3.17363371716327,0.5763662828367302,2.5280853339242464,3.3658382955060158,3.265914382624504,4.204039669392228,2.897864622766198,110.88636628283673,114.06,110.88636628283673,110.31,6.611664157404832,4.028085333924246,10000.0,10000.0,-0.05,-0.25,1407.716721720805,633.4622715594153,5,7,7,257.2497375303485,18,58000.0,296.00137479249844,430.0,21,0.11596907666055459,0.113444371241065,0.02493318620059034,2.216449825354882,0.3,0.5248954492582268,0.45,0.22,14,0.24,29,46,5
54,局部扰动,3.5114940018507403,2.8580172424665973,-4.495583720040955,-0.7455837200409547,3.656667836809871,2.8539216314242006,3.220595115266751,4.516540410083527,2.824422924855423,109.56441627995905,114.06,109.56441627995905,110.31,7.096065134563016,5.753134812842634,10000.0,10000.0,-0.05,-0.24776523638742629,1409.8791668658516,615.0417140083456,4,7,7,268.273153234138,16,58000.0,303.252788120748,430.0,21,0.11748456285798306,0.11590510072701626,0.02414627458876262,2.056310773198527,0.3,0.553299146412027,0.43272088322499747,0.21865230062789834,14,0.23389724049172972,30,46,5
55,局部扰动,3.430930204028681,2.7647914297468636,-4.062073109488537,-0.31207310948853717,3.2460652296841976,3.0273702292303004,3.2266228566445494,4.317982837078103,2.810924846945635,109.99792689051147,114.06,109.99792689051147,110.31,6.7645186847095395,4.995723717275028,10000.0,10000.0,-0.05,-0.24770712104522508,1405.4083959902,618.4757740020985,4,7,7,263.08982648442395,17,58000.0,321.13275305362026,430.0,21,0.10796245360776174,0.11785594092605858,0.022177126619784614,2.112211550326979,0.3,0.540805833020473,0.45,0.22,14,0.23421612315004223,30,46,5
56,局部扰动,3.3811694479703243,2.82554441522346,-3.086850484508048,0.663149515491952,2.4745284988776204,3.4559440188815436,3.248983965734992,4.0941728801166395,2.8875737676271345,110.97314951549195,114.06,110.97314951549195,110.31,6.558518221650323,3.9745284988776204,10000.0,10000.0,-0.05,-0.2467966681533874,1419.0630918236945,619.9649977293561,4,7,7,265.9751781348396,18,58000.0,267.8913413570041,430.0,21,0.11891962506337812,0.11810796714960557,0.023558562078489817,2.2149509068548863,0.3,0.5371631023991218,0.44767217391244607,0.22,14,0.23895302408910438,29,46,5
57,局部扰动,3.5638172514427944,3.058323035469934,-2.613052726711601,1.1369472732883992,2.299063881554049,4.118472572902212,3.345948338165823,3.9981237194088046,3.361529679569276,111.4469472732884,114.06,111.4469472732884,110.31,6.9432132496941446,3.799063881554049,10000.0,10000.0,-0.05,-0.24381941865538026,1416.628699366709,625.6413161231607,4,7,7,271.69564952083743,18,58000.0,300.2124836127337,430.0,21,0.11292835551546491,0.11779333347070511,0.02,2.33595928798545,0.3,0.5270034292781063,0.4468254904001399,0.22,14,0.23279793582714384,29,46,6
